statefip,manual,limbs,strength,body,language,oral,written,cognitive,perception,visual,hearing,vocal,year,name,total,imputed_mex,imputed_otherlat,imputed_total_lat,border_distance,border_dummy,foreign_empl,native_empl,foreign_howo,native_howo,manual_f,manual_n,limbs_f,limbs_n,strength_f,strength_n,body_f,body_n,language_f,language_n,oral_f,oral_n,written_f,written_n,cognitive_f,cognitive_n,perception_f,perception_n,visual_f,visual_n,hearing_f,hearing_n,vocal_f,vocal_n
40,0.7052738070487976,0.6945480108261108,0.72594451904296875,0.7062497735023499,0.30613264441490173,0.3011881113052368,0.31107714772224426,0.41365891695022583,0.5380007028579712,0.6537573933601379,0.6142958998680115,0.29474300146102905,1960,Oklahoma,563229,216.82218516321026,391.76322389650466,608.585409059715,789.7243504666739,0,2093,485149,4228808,978198849,2193063.3159179688,619119679.8494873,2014659.2543945312,606790747.3765869,2447191.9750976562,638007867.0335693,2321412.7397460938,626331785.0688477,2059045.13671875,363429332.34555054,2294723.041015625,370375529.2718048,1823367.310546875,356483139.79600525,1808076.48828125,409610822.644928,1860461.3247070312,502288493.7711792,2109323.345703125,585301592.6113281,1792818.708984375,546906846.4604492,2310601.8989257812,368432572.49674225
41,0.7228655815124512,0.7138785123825073,0.741230309009552,0.7223772406578064,0.30192050337791443,0.292325884103775,0.3115151524543762,0.40982773900032043,0.5516258478164673,0.6777687668800354,0.6371046900749207,0.28496214747428894,1960,Oregon,483895,196.13432564578756,393.256733536642,589.3910591824296,1447.883661881768,0,19021,375529,37279086,720395579.5,22445675.28857422,461317407.7871094,21991564.942382812,455045804.1536865,23223341.35498047,471141304.7261963,22608868.333496094,464716547.48291016,15016738.60961914,274575425.89582825,15801747.452941895,275753350.22050476,14231729.80480957,273397504.2609863,16415596.318237305,306921633.9612427,19256509.80529785,382062507.89208984,21619508.529663086,446866996.4008789,20177964.280151367,418193070.33496094,15614835.99621582,273924530.3523178
42,0.7086687088012695,0.7077462077140808,0.7161614894866943,0.7016088962554932,0.31021639704704285,0.2947317957878113,0.3257009983062744,0.4058728814125061,0.5495249629020691,0.6696012020111084,0.6332187652587891,0.28972965478897095,1960,Pennsylvania,3311604,655.4174738540911,1915.1743622572865,2570.5918361113777,2468.025539169083,0,125907,2619647,240512890.75,4938820745,148608509.5600586,3140489597.6120605,146662883.6130371,3126242957.4639893,151656231.02148438,3170853023.022827,149662918.71044922,3138151898.7124023,89735324.60915375,1858563758.5717506,91396812.1042633,1847909364.8830032,88073837.93530273,1869218167.2803745,98419597.27056885,2015149238.7924194,121761717.91101074,2585881519.718506,143967328.9580078,3026032408.1381836,135157870.94665527,2851029107.406616,92540892.72774506,1848303049.1986942
44,0.7170973420143127,0.7250615954399109,0.7157794237136841,0.6988341808319092,0.31438732147216797,0.29054465889930725,0.3382300138473511,0.4212552309036255,0.5614222288131714,0.688431441783905,0.6554348468780518,0.2874682545661926,1960,Rhode Island,256467,0,368.0682508895038,368.0682508895038,2959.505337956865,0,23017,187473,44471742.25,357326043.75,29735056.029541016,229907268.22912598,30026067.189208984,232787891.5275879,29742674.947021484,228026660.8371582,28998003.169189453,225056465.85705566,15029646.879684448,136669885.6296234,14461513.778274536,132353309.62957764,15597780.130874634,140986462.9736023,17993330.1428833,151802633.35424805,23202221.802978516,191623731.46679688,27688649.41381836,225583399.43395996,26510923.104248047,214602358.63513184,14610987.817939758,133458194.42478943
45,0.7115532755851746,0.712579071521759,0.7220682501792908,0.6958450078964233,0.3183237314224243,0.2951919138431549,0.3414555490016937,0.4296598434448242,0.5487889051437378,0.6664080023765564,0.6299638748168945,0.27919748425483704,1960,South Carolina,611517,0,194.6956075313108,194.6956075313108,1828.558951646082,0,1593,553252,3591778.5,1043738219,1819403.38671875,694354470.8778076,1708780.6171875,684863054.720581,1927725.3671875,716267290.2209473,1960557.76953125,690691993.9088135,1746845.466796875,363516365.5753517,1870484.3828125,360110109.00273895,1623206.5891113281,366922627.3994694,1837555.58203125,412688591.09664917,1774703.13671875,532046313.4847412,1906351.0615234375,637970775.2716064,1913737.08984375,599191298.6733398,1910736.9143066406,348501116.7295704
46,0.7454612851142883,0.7153555154800415,0.807265043258667,0.7434710264205933,0.23915401101112366,0.24061614274978638,0.23769190907478333,0.4104553759098053,0.5195723176002502,0.6072190999984741,0.5322839021682739,0.19942061603069305,1960,South Dakota,127513,0,35.19757705873332,35.19757705873332,1536.2719174698157,0,2585,149817,5495040,366455816,4100593.115234375,253526366.13146973,3790834.908203125,242665347.43737793,4616639.765625,274868000.4803467,4229930.794921875,254001893.32739258,1174860.7104492188,106031748.6398468,1253118.0554199219,108851989.48652649,1096603.3854980469,103211508.90756226,1897998.4921875,153431388.58181763,2477560.93359375,184868160.32562256,3018792.732421875,208844489.14819336,2593627.9716796875,181176387.88867188,1094714.1413574219,94872500.2813797
47,0.7022907733917236,0.6952990889549255,0.7212557196617126,0.6960638761520386,0.32118943333625793,0.31118354201316833,0.33119532465934753,0.4253218173980713,0.547336995601654,0.6560760736465454,0.6120578646659851,0.30016598105430603,1960,Tennessee,905716,90.86568679531302,272.1427319519625,363.0084187472755,1512.1074827158952,0,3084,838836,6939101.5,1581893827.5,3364467.3330078125,1020827431.7701416,3260653.982421875,1001757594.5610352,3476532.04296875,1056457346.0865479,3483919.78125,1023964641.2324219,3754509.48828125,582210092.570694,3836671.2438964844,590071645.0449677,3672347.7607421875,574348546.3988953,3541224.23828125,652126001.6899109,3535008.927734375,819117016.0982666,3862456.005859375,954696592.9239502,3336922.6796875,885800203.8978271,3799641.9106445312,579943382.8875427
48,0.6887136697769165,0.6794609427452087,0.7063451409339905,0.6898062229156494,0.3301371932029724,0.32880252599716187,0.33147186040878296,0.42428457736968994,0.5403756499290466,0.6481946110725403,0.6132271885871887,0.322091668844223,1960,Texas,2459461,70360.77393328253,2140.15753177719,72500.93146505972,358.6578374406446,1,81511,2035639,158055982.75,4102904246.25,104390377.66503906,2583060114.8189697,98686067.48339844,2526698599.2529297,111734864.6796875,2666129421.144043,109470546.5222168,2620127287.798584,49796796.16662598,1553023840.915802,53077155.88201904,1603541798.4516296,46516437.09680176,1502505898.506607,56124851.9642334,1693417447.2981262,73363717.53417969,2093501034.9414673,92931563.2755127,2445531939.3397217,84755211.08996582,2301314868.8756104,53036121.867614746,1597284486.4254913
49,0.7257005572319031,0.7181659936904907,0.7413941621780396,0.7249199748039246,0.285071462392807,0.27798986434936523,0.2921530604362488,0.40179532766342163,0.546308159828186,0.667052686214447,0.6355882287025452,0.2744447588920593,1960,Utah,225659,640.3742932900907,147.3602620852873,787.734555375378,918.7466902748863,0,7570,155432,14358327.5,304939795,8983076.463012695,197708998.97802734,8662205.7861328125,195798982.61950684,9346928.327026367,200635649.20996094,9330437.837402344,198825729.0979004,4725377.126342773,109403863.96784973,4879464.358642578,110112187.51383972,4571289.882202148,108695541.3952179,5521260.791381836,126798591.25134277,6844676.101074219,160602375.26306152,8262544.442871094,187257196.97766113,7858948.884765625,177987763.36047363,5075374.240936279,110584897.48610687
50,0.7249806523323059,0.7189845442771912,0.7433691024780273,0.7169852256774902,0.29537832736968994,0.28155267238616943,0.30920398235321045,0.4051979184150696,0.5361511707305908,0.6609938144683838,0.6190347671508789,0.26703161001205444,1960,Vermont,102508,0,49.791439337441616,49.791439337441616,2951.9030408862322,0,6575,82552,13591537.75,173210751,9319167.544677734,113485710.16748047,9009685.8701171875,112547450.2623291,9836570.310058594,115876645.8305664,9446118.645996094,112842692.14990234,4103211.732788086,62576460.13592529,4324508.671630859,61857089.39178467,3881914.900390625,63295831.66545105,5408135.725219727,71848296.02914429,7102676.115722656,89509780.57073975,8162659.324707031,105958358.86572266,7450026.027587891,98848006.43188477,4193571.0056152344,60209080.24255371
51,0.695493221282959,0.6914951801300049,0.7062328457832336,0.6920639872550964,0.330226331949234,0.3206779658794403,0.3397747278213501,0.4277166426181793,0.5475286245346069,0.6591644883155823,0.6222845911979675,0.3097820580005646,1960,Virginia,1045169,47.76058486005095,1155.9026396432532,1203.6632245033043,2280.7086203871627,0,9967,862313,20959768,1655222190.5,10933812.8671875,1059409624.038208,10664513.474609375,1041724355.416748,11246633.01953125,1086765387.1291504,11216035.705078125,1069428102.7510986,10740672.056640625,618725086.6851959,10994469.05859375,630220083.914093,10486875.084594727,607230095.0022583,10817988.451660156,677494232.1855469,11281062.256835938,852563854.4040527,12126257.276367188,1001305432.0946045,11422265.612304688,940028894.1427002,11282150.585021973,619965409.4026794
53,0.7189543843269348,0.7134978771209717,0.7319765090942383,0.7163180112838745,0.3018214702606201,0.29161739349365234,0.3120255768299103,0.41325971484184265,0.5490298271179199,0.6721879243850708,0.6344032287597656,0.286054790019989,1960,Washington,766476,2096.2426169882174,486.6452178962381,2582.8878348844555,1701.8701729105774,0,39751,563904,74029606.5,1077137049.5,47031423.16503906,684782259.1082764,45852789.73852539,679249102.1842041,48722746.27404785,693709596.4377441,47863853.03881836,687455987.1147461,26938729.692504883,411396748.6943054,27957444.520202637,412406971.57845306,25920014.994628906,410386529.78681946,30780467.880493164,463595162.41796875,37516736.291137695,568729800.8843994,44181966.13952637,662218072.3602295,41141653.04968262,622749604.9641113,27656847.504638672,411732773.07284546
54,0.7162322998046875,0.7103212475776672,0.7292826771736145,0.7146971225738525,0.29731348156929016,0.29396718740463257,0.30065977573394775,0.3925379812717438,0.5393083095550537,0.6736441254615784,0.6493220925331116,0.2927679121494293,1960,West Virginia,439965,0,85.13072534114312,85.13072534114312,2098.5067501203916,0,4877,367775,9487082.75,672298314.25,6322613.10546875,439712577.86950684,6076112.041015625,435437808.10961914,6658289.07421875,446714780.2104492,6519270.7265625,441646750.423584,3082923.141845703,238589958.37297058,3306179.5747070312,242634001.28263855,2859666.7532958984,234545917.8274994,3618949.34765625,267320093.20144653,4683608.2451171875,349534222.80670166,5788653.9765625,421905504.49902344,5360177.630859375,406511429.71435547,3351504.6997070312,244627945.67636108
55,0.7372276186943054,0.7320388555526733,0.7580469846725464,0.7241751551628113,0.2707577347755432,0.256608784198761,0.2849067151546478,0.4003060460090637,0.5401597619056702,0.6594036817550659,0.6090736389160156,0.24170182645320892,1960,Wisconsin,1091689,404.5174287588585,504.5047982262301,909.0222269850885,1910.71663610303,0,40850,926393,82414702.5,1955573744,55581650.490112305,1299567965.1777344,55110856.13769531,1290050675.8793945,57175944.78527832,1331725990.147705,54765768.529785156,1283163698.4768066,25879275.633361816,662755780.6921692,25343824.1796875,654654412.6499176,26414727.57836914,670857156.0429077,32104450.93005371,802398236.6899719,41708123.28442383,1016333227.7908936,50085545.53186035,1187726114.3405762,46511692.05175781,1091292143.1038818,24367771.10308838,634767519.7651978
56,0.7375155687332153,0.7214446067810059,0.7668411135673523,0.7410359978675842,0.2666228711605072,0.2658995985984802,0.2673461437225342,0.3862963616847992,0.5244328379631042,0.6539349555969238,0.6162385940551758,0.2538652718067169,1960,Wyoming,84151,92.4174889624724,0,92.4174889624724,1243.1222671201765,0,2097,71934,4394999.25,157185703.5,2713452.763671875,105047075.22485352,2564118.7578125,102644243.5802002,2931461.71875,108906239.74291992,2814276.6904296875,106230204.23803711,1630570.9252929688,52548854.24157715,1667372.5183105469,53678303.178222656,1593769.2854003906,51419405.69190979,1910923.130859375,63418253.12088013,2218849.88671875,79992412.03399658,2588010.3232421875,95632636.3079834,2344128.9609375,89784121.1484375,1678719.8403320312,52337581.025756836
1,0.7183327674865723,0.7197074890136719,0.7200629711151123,0.7127330899238586,0.3067415654659271,0.29593175649642944,0.3175513744354248,0.41536468267440796,0.5553765892982483,0.6705586314201355,0.6445648670196533,0.2957213222980499,1970,Alabama,974300,63.50992097827831,967.3687709187282,1030.8786918970065,1314.8255530543,0,4000,787500,7641550,1505813950,4279688.1435546875,979398424.5155029,4325850.12109375,982005819.0588379,4200499.5673828125,977094846.8483887,4263268.9228515625,975759433.2061768,3514366.8540039062,557583862.8867035,3640814.0654296875,545920578.8665924,3387919.7416992188,569247151.9222717,3558987.412109375,638330644.111908,3910102.7646484375,807736745.9664917,4330742.5078125,932099745.9399414,4100047.91015625,888320599.9450684,3761763.854614258,558024959.3571701
2,0.6937263011932373,0.6826358437538147,0.7080822587013245,0.7035074830055237,0.3364192843437195,0.3479745388031006,0.324864000082016,0.4224039316177368,0.5510225892066956,0.6602568030357361,0.6413050889968872,0.3421676456928253,1970,Alaska,67200,0,219.6918633784218,219.6918633784218,3931.1746148093944,0,1700,43600,3053175,75580475,1873558.7802734375,44771857.44995117,1862383.9873046875,44066903.294677734,1882952.0537109375,45418561.58862305,1889754.2265625,45725862.8605957,974466.7489929199,33240512.755340576,1072143.5786132812,34302329.99221802,876789.947265625,32178695.730911255,987121.1901855469,34504000.98690796,1314176.4296875,40451770.66168213,1673460.419921875,44870824.103637695,1606328.3388671875,43011326.98132324,1066339.107421875,34532988.907958984
4,0.7034655809402466,0.6947010159492493,0.7159186005592346,0.7098106145858765,0.31791675090789795,0.31895706057548523,0.3168764114379883,0.41257035732269287,0.5447013974189758,0.6641147136688232,0.6320655941963196,0.3178388476371765,1970,Arizona,493600,12366.202668627344,407.5359544666698,12773.738623094014,214.17242358781164,1,18300,332900,35584300,640598150,23232957.510742188,398743697.12060547,23010110.66357422,394375819.6903076,23523005.19970703,403141643.30236816,23427516.219726562,404165960.9543457,12248367.953613281,254301955.6951294,12253896.434326172,256496351.380188,12242839.600463867,252107562.76756287,13977724.75,277957294.5874939,17724013.440429688,338302934.6560669,21434829.8515625,389543271.3852539,20326896.76513672,366308196.2095947,12255905.00402832,261137641.46368408
5,0.7277695536613464,0.725818932056427,0.7376000285148621,0.72035813331604,0.2953788936138153,0.2845318913459778,0.3062259554862976,0.4110572636127472,0.5518009662628174,0.6767340302467346,0.6423071622848511,0.2801591157913208,1970,Arkansas,515200,0,244.4104683930106,244.4104683930106,992.6354977408135,0,1000,434900,1812200,825887875,1256039.9379882812,540995104.6619873,1210287.8081054688,540153862.9559326,1319167.7683105469,545807161.6781006,1291510.4975585938,537083148.0126953,548174.8860473633,301975505.2905884,528434.3326416016,295886638.11257935,567915.4678344727,308064375.5657501,636643.78076171875,351589724.2164612,964874.8957519531,441886241.1812134,1194943.4001464844,514767643.4744873,1064774.6923828125,483485738.1746826,553095.0581665039,298656490.11001587
6,0.6955286264419556,0.6915725469589233,0.7035497426986694,0.695392370223999,0.3254145383834839,0.32182374596595764,0.32900533080101013,0.4153020679950714,0.545952320098877,0.6566909551620483,0.6258251070976257,0.321155846118927,1970,California,6204400,117894.13392021276,50234.77221333965,168128.9061335524,396.2904787883216,1,454000,3533200,840791925,6563145275,550636837.3491211,3968262381.4727783,551160319.2318115,3949184881.309204,550657699.2305908,3989063102.975952,549302056.8635254,3989955239.7871094,278198625.5859375,2718670722.8090057,275197549.5157471,2717840837.695938,281199702.9872894,2719500630.727585,326932317.77560425,2886572906.7482605,420705590.5852661,3462631402.239746,504264154.6398926,3896419364.338135,470426479.10217285,3661418975.779541,285997226.96832275,2770929928.853035
